"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register"
"OAI-PF-v2-0230","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 2","numbered","Define how High and Critical capability thresholds relate to underlying risks.","Also, we are removing terms ""low"" and ""medium"" from the Framework, because those levels were not operationally involved in the execution of our Preparedness work.","The framework removes the ""low"" and ""medium"" capability terms because they were not operationally used.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0231","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 3","numbered","Key changes include that we:","Give specific criteria for which capabilities we track. We track capabilities that create risks meeting five criteria – they are plausible, measurable, severe, net new, and instantaneous or irremediable.","Tracked capabilities must create risks meeting five criteria: plausible, measurable, severe, net new, and instantaneous or irremediable.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0232","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 4","numbered","Key changes include that we:","Update the Tracked Categories of frontier capability accordingly, focusing on biological and chemical capability, cybersecurity, and AI self-improvement.","Tracked Categories are updated to focus on biological/chemical capability, cybersecurity, and AI self-improvement.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0233","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 4","numbered","Update the Tracked Categories of frontier capability accordingly.","Going forward we will handle risks related to persuasion outside the Preparedness Framework, including via our Model Spec and policy prohibitions on the use of our tools for political campaigning or lobbying, and our ongoing investigations of misuse of our products (including detecting and disrupting influence operations).","Persuasion-related risks will now be addressed outside the framework, via the Model Spec, policy prohibitions, and misuse investigations.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0234","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 4","numbered","Update the Tracked Categories of frontier capability accordingly.","We are moving Nuclear and Radiological capabilities into Research Categories.","Nuclear and Radiological capabilities are being reclassified into Research Categories.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0235","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 5","numbered","Key changes include that we:","Introduce Research Categories, areas of capability that do not meet the criteria to be Tracked Categories, but where we believe additional work is needed now.","Research Categories are introduced for capability areas that don't meet Tracked Category criteria but need further work.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0236","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 5","numbered","Introduce Research Categories.","For these areas, in collaboration with external experts, we commit to further developing the associated threat models and advancing the science of capability measurement for the area, including by investing in the development of rigorous capability evaluations.","OpenAI commits to working with external experts to develop threat models and capability evaluations for Research Category areas.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0237","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 5","numbered","Introduce Research Categories.","These include Long-range Autonomy, Sandbagging, Autonomous Replication and Adaptation, Undermining Safeguards, and Nuclear and Radiological.","The Research Categories include Long-range Autonomy, Sandbagging, Autonomous Replication and Adaptation, Undermining Safeguards, and Nuclear and Radiological.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0238","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 6","numbered","Key changes include that we:","Provide more detail on our capability elicitation approach, making clear that we will consider a range of techniques in order to test a model version that approximates the high end of expected elicitation by threat actors attempting to misuse the model.","The framework clarifies that a range of elicitation techniques will be used to test models approximating threat actors' likely maximal elicitation efforts.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0239","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 6","numbered","Provide more detail on our capability elicitation approach.","We also define ""scalable evaluations,"" which are automated, and distinguish these from ""deep dive"" evaluations that may include consultation with human experts and are designed in part to validate the scalable evaluations.","The framework distinguishes automated ""scalable evaluations"" from ""deep dive"" evaluations involving human experts that help validate the scalable ones.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0240","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 7","numbered","Key changes include that we:","Provide risk-specific safeguard guidelines. This information gives more detail on how we expect to safely develop and deploy models advanced enough to pose severe risks in tracked capability areas.","Risk-specific safeguard guidelines detail how models posing severe risks in tracked areas will be safely developed and deployed.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0241","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 7","numbered","Provide risk-specific safeguard guidelines.","As we move toward increasingly capable models, we are planning for safeguards that will be tailored to the specific risks they are intended to address.","Future safeguards will be tailored to the specific risks of increasingly capable models.","aspirational","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0242","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 8","numbered","Key changes include that we:","Establish Capabilities Reports and Safeguards Reports, the key artifacts we use to support informed decision-making under the Preparedness Framework in the context of systems that are capable enough to pose severe risks.","Capabilities Reports and Safeguards Reports are established as key artifacts supporting decision-making for systems posing severe risks.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0243","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 9","numbered","Key changes include that we:","Clarify approach to establishing safeguard efficacy, moving beyond the flawed approach of re-running capability evaluations on the safeguarded model and towards a more thorough assessment of each safeguard and its efficacy (Section 4.1).","The approach to safeguard efficacy is clarified to move away from simply re-running capability evaluations, toward thorough assessment of each safeguard.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0244","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 10","numbered","Key changes include that we:","Deprioritize safety drills, as we are shifting our attention to a more durable approach of continuously red-teaming and assessing the effectiveness of our safeguards.","Safety drills are deprioritized in favor of continuous red-teaming and ongoing safeguard effectiveness assessment.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0245","OpenAI","OAI-PF-v2","Version 2","2025","A Change log","A / item 11","numbered","Key changes include that we:","Clarify our focus on marginal risk, including the context of other systems available on the market, and outline our approach for maintaining responsible safeguards and reinforcing responsible practices across the industry if another actor releases a system we would assess as having High or Critical capability.","The framework clarifies its focus on marginal risk relative to other market systems and outlines its response approach if another actor releases a High or Critical capability system.","none","High or Critical capability","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE"
