"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register","cosmetic_split"
"OAI-PF-2023-0246","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","This triggers the safety baseline to (1) not continue with the training and development of that model until mitigations are in place to ensure the post-mitigation risk will be at “high” or below in cybersecurity, and (2) implement security measures to address exfiltration by all newly relevant actors.","This triggers halting training and development until mitigations bring post-mitigation cybersecurity risk to high or below, plus exfiltration security measures against newly relevant actors.","conditional","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0247","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","The SAG consults with relevant teams about the recommended mitigations and puts together a final set of suggestions for how to ensure the post-mitigation risk is at most at “high,” which the CEO approves.","The SAG consults on mitigations and finalizes suggestions to keep post-mitigation risk at most high, approved by the CEO.","none","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0248","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","The BoD also does not overrule the decision.","The Board also does not overrule this decision.","none","NONE","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0249","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","The Preparedness team continues regular monthly evaluations on both the worst case pre-mitigations model as well as the mitigated model and determines the mitigations are sufficient to put the post-mitigation risk at “high.”","Ongoing monthly evaluations of both worst-case and mitigated models confirm mitigations bring post-mitigation risk to high.","none","high","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-2023-0250","OpenAI","OAI-PF-2023","NONE","2023","Example scenario 2: Forecasted “critical” risk in cybersecurity with fast-track process","N/A","paragraph","NONE","This is validated by a requested third-party audit (assuming qualified and effective auditors can be found) before development that would transition the model to “critical” can ensure.","A requested third-party audit validates this before development proceeds toward a critical-level transition.","conditional","critical","NONE","false","NONE","NONE","NONE","NONE","NONE","NONE"
"OAI-PF-v2-0001","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","OpenAI’s mission is to ensure that AGI (artificial general intelligence) benefits all of humanity. To pursue that mission, we are committed to safely developing and deploying highly capable AI systems, which create significant benefits and also bring new risks.","OpenAI states its mission to ensure AGI benefits humanity and its commitment to safely developing capable AI systems that bring both benefits and risks.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE","false"
"OAI-PF-v2-0002","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","We build for safety at every step and share our learnings so that society can make well-informed choices to manage new risks from frontier AI.","OpenAI commits to building safety throughout development and sharing findings to help society manage frontier AI risks.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0005","NONE","This Preparedness Framework is a living document that distills our latest learnings on how to best achieve safe development and deployment in practice.","none","false"
"OAI-PF-v2-0003","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","The Preparedness Framework is OpenAI’s approach to tracking and preparing for frontier capabilities that create new risks of severe harm.","The document defines the Preparedness Framework as OpenAI's approach to tracking and preparing for frontier capabilities that create severe harm risks.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0002","NONE","To help address this gap, we are introducing our Preparedness Framework, a living document describing OpenAI’s processes to track, evaluate, forecast, and protect against catastrophic risks posed by increasingly powerful models.","none","false"
"OAI-PF-v2-0004","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","We currently focus this work on three areas of frontier capability, which we call Tracked Categories:","OpenAI states it currently focuses on three Tracked Categories of frontier capability.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0008","NONE","Tracking catastrophic risk level via evaluations. We will be building and continually improving suites of evaluations and other monitoring solutions along several Tracked Risk Categories, and indicating our current levels of pre-mitigation and post-mitigation risk in a Scorecard.","mandatory","false"
"OAI-PF-v2-0005","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","bullet 1","bullet","We currently focus this work on three areas of frontier capability, which we call Tracked Categories:","Biological and Chemical capabilities that, in addition to unlocking discoveries and cures, can also reduce barriers to creating and using biological or chemical weapons.","Biological and chemical capabilities offer scientific benefits but can also lower barriers to creating weapons.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0038","NONE","Chemical, Biological, Nuclear, and Radiological (CBRN) threats","none","false"
"OAI-PF-v2-0006","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","bullet 2","bullet","We currently focus this work on three areas of frontier capability, which we call Tracked Categories:","Cybersecurity capabilities that, in addition to helping protect vulnerable systems, can also create new risks of scaled cyberattacks and vulnerability exploitation.","Cybersecurity capabilities can protect systems but also enable larger-scale cyberattacks and exploitation.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0037","NONE","Cybersecurity","none","false"
"OAI-PF-v2-0007","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","bullet 3","bullet","We currently focus this work on three areas of frontier capability, which we call Tracked Categories:","AI Self-improvement capabilities that, in addition to unlocking helpful capabilities faster, could also create new challenges for human control of AI systems.","AI self-improvement capabilities can accelerate beneficial progress but may also challenge human control over AI systems.","conditional","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0040","NONE","Model autonomy","none","false"
"OAI-PF-v2-0008","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","In each area, we develop and maintain a threat model that identifies the risks of severe harm and sets thresholds we can measure to tell us when the models get capable enough to meaningfully pose these risks.","For each area, OpenAI maintains a threat model identifying severe harm risks and measurable capability thresholds.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0033","NONE","Each of the Tracked Risk Categories comes with a gradation scale.","none","false"
"OAI-PF-v2-0009","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","We won’t deploy these very capable models until we’ve built safeguards to sufficiently minimize the associated risks of severe harm.","OpenAI commits to withholding deployment of highly capable models until sufficient safeguards exist.","mandatory","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0011","medium"" or below (deployment); ""high"" or below (development)","Establishing safety baselines. Only models with a post-mitigation score of ""medium"" or below can be deployed, and only models with a post-mitigation score of ""high"" or below can be developed further (as defined in the Tracked Risk Categories below).","conditional","false"
"OAI-PF-v2-0010","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","This Framework lays out the kinds of safeguards we expect to need, and how we’ll confirm internally and show externally that the safeguards are sufficient.","The document describes expected safeguards and how their sufficiency will be confirmed internally and demonstrated externally.","aspirational","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0013","NONE","We also establish procedural commitments (as defined in Governance below) that further specify how we operationalize all the activities that the Preparedness Framework outlines.","none","false"
"OAI-PF-v2-0011","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","In this updated version of the Framework we also introduce a set of Research Categories.","This version introduces new Research Categories.","none","NONE","NONE","false","OAI-PF-2023_v2","NONE","NONE","NONE","NONE","false"
"OAI-PF-v2-0012","OpenAI","OAI-PF-v2","Version 2","2025","Preamble","N/A","paragraph","NONE","These are areas of capability that could pose risks of severe harm, that do not yet meet our criteria to be Tracked Categories, and where we are investing now to further develop our threat models and capability elicitation techniques.","Research Categories are capabilities with potential severe harm risk that don't yet meet Tracked Category criteria but warrant investment in threat modeling and elicitation.","none","NONE","NONE","false","OAI-PF-2023_v2","OAI-PF-2023-0031","NONE","In this section, we identify the categories of risks that we will be tracking, along with a dedicated workstream for identifying and adding new or nascent categories of risk as they emerge, i.e., “unknown unknowns.”","mandatory","false"
